day,hour,latitude,longitude,month,temperature_2m,time,year
02,18:00,13.0,77.600006,06,22.9,2023-06-02T18:00,2023
02,19:00,13.0,77.600006,06,23.6,2023-06-02T19:00,2023
02,20:00,13.0,77.600006,06,23.0,2023-06-02T20:00,2023
02,21:00,13.0,77.600006,06,22.4,2023-06-02T21:00,2023
02,22:00,13.0,77.600006,06,21.9,2023-06-02T22:00,2023
02,23:00,13.0,77.600006,06,21.6,2023-06-02T23:00,2023
03,00:00,13.0,77.600006,06,21.3,2023-06-03T00:00,2023
03,01:00,13.0,77.600006,06,21.5,2023-06-03T01:00,2023
03,02:00,13.0,77.600006,06,22.7,2023-06-03T02:00,2023
03,03:00,13.0,77.600006,06,24.2,2023-06-03T03:00,2023
03,04:00,13.0,77.600006,06,25.7,2023-06-03T04:00,2023
03,05:00,13.0,77.600006,06,27.6,2023-06-03T05:00,2023
03,06:00,13.0,77.600006,06,29.1,2023-06-03T06:00,2023
03,07:00,13.0,77.600006,06,30.3,2023-06-03T07:00,2023
03,08:00,13.0,77.600006,06,31.0,2023-06-03T08:00,2023
03,09:00,13.0,77.600006,06,31.2,2023-06-03T09:00,2023
03,10:00,13.0,77.600006,06,31.0,2023-06-03T10:00,2023
03,11:00,13.0,77.600006,06,30.9,2023-06-03T11:00,2023
03,12:00,13.0,77.600006,06,29.0,2023-06-03T12:00,2023
03,13:00,13.0,77.600006,06,28.1,2023-06-03T13:00,2023
03,14:00,13.0,77.600006,06,26.9,2023-06-03T14:00,2023
03,15:00,13.0,77.600006,06,25.8,2023-06-03T15:00,2023
03,16:00,13.0,77.600006,06,24.8,2023-06-03T16:00,2023
03,17:00,13.0,77.600006,06,23.8,2023-06-03T17:00,2023
03,18:00,13.0,77.600006,06,23.3,2023-06-03T18:00,2023
03,19:00,13.0,77.600006,06,23.6,2023-06-03T19:00,2023
03,20:00,13.0,77.600006,06,23.3,2023-06-03T20:00,2023
03,21:00,13.0,77.600006,06,23.0,2023-06-03T21:00,2023
03,22:00,13.0,77.600006,06,22.5,2023-06-03T22:00,2023
03,23:00,13.0,77.600006,06,22.1,2023-06-03T23:00,2023
04,00:00,13.0,77.600006,06,21.6,2023-06-04T00:00,2023
04,01:00,13.0,77.600006,06,21.6,2023-06-04T01:00,2023
04,02:00,13.0,77.600006,06,23.1,2023-06-04T02:00,2023
04,03:00,13.0,77.600006,06,24.6,2023-06-04T03:00,2023
04,04:00,13.0,77.600006,06,26.1,2023-06-04T04:00,2023
04,05:00,13.0,77.600006,06,27.5,2023-06-04T05:00,2023
04,06:00,13.0,77.600006,06,28.8,2023-06-04T06:00,2023
04,07:00,13.0,77.600006,06,27.7,2023-06-04T07:00,2023
04,08:00,13.0,77.600006,06,28.4,2023-06-04T08:00,2023
04,09:00,13.0,77.600006,06,28.9,2023-06-04T09:00,2023
04,10:00,13.0,77.600006,06,28.7,2023-06-04T10:00,2023
04,11:00,13.0,77.600006,06,28.9,2023-06-04T11:00,2023
04,12:00,13.0,77.600006,06,28.2,2023-06-04T12:00,2023
04,13:00,13.0,77.600006,06,26.7,2023-06-04T13:00,2023
04,14:00,13.0,77.600006,06,25.4,2023-06-04T14:00,2023
04,15:00,13.0,77.600006,06,24.4,2023-06-04T15:00,2023
04,16:00,13.0,77.600006,06,23.8,2023-06-04T16:00,2023
04,17:00,13.0,77.600006,06,23.5,2023-06-04T17:00,2023
04,18:00,13.0,77.600006,06,23.2,2023-06-04T18:00,2023
04,19:00,13.0,77.600006,06,23.2,2023-06-04T19:00,2023
04,20:00,13.0,77.600006,06,22.7,2023-06-04T20:00,2023
04,21:00,13.0,77.600006,06,22.5,2023-06-04T21:00,2023
04,22:00,13.0,77.600006,06,22.3,2023-06-04T22:00,2023
04,23:00,13.0,77.600006,06,22.1,2023-06-04T23:00,2023
05,00:00,13.0,77.600006,06,21.8,2023-06-05T00:00,2023
05,01:00,13.0,77.600006,06,21.8,2023-06-05T01:00,2023
05,02:00,13.0,77.600006,06,22.6,2023-06-05T02:00,2023
05,03:00,13.0,77.600006,06,24.0,2023-06-05T03:00,2023
05,04:00,13.0,77.600006,06,25.8,2023-06-05T04:00,2023
05,05:00,13.0,77.600006,06,27.5,2023-06-05T05:00,2023
05,06:00,13.0,77.600006,06,28.9,2023-06-05T06:00,2023
05,07:00,13.0,77.600006,06,29.8,2023-06-05T07:00,2023
05,08:00,13.0,77.600006,06,30.4,2023-06-05T08:00,2023
05,09:00,13.0,77.600006,06,30.8,2023-06-05T09:00,2023
05,10:00,13.0,77.600006,06,30.7,2023-06-05T10:00,2023
05,11:00,13.0,77.600006,06,30.1,2023-06-05T11:00,2023
05,12:00,13.0,77.600006,06,29.2,2023-06-05T12:00,2023
05,13:00,13.0,77.600006,06,26.6,2023-06-05T13:00,2023
05,14:00,13.0,77.600006,06,26.2,2023-06-05T14:00,2023
05,15:00,13.0,77.600006,06,25.4,2023-06-05T15:00,2023
05,16:00,13.0,77.600006,06,25.0,2023-06-05T16:00,2023
05,17:00,13.0,77.600006,06,24.5,2023-06-05T17:00,2023
05,18:00,13.0,77.600006,06,23.9,2023-06-05T18:00,2023
05,19:00,13.0,77.600006,06,23.4,2023-06-05T19:00,2023
05,20:00,13.0,77.600006,06,22.7,2023-06-05T20:00,2023
05,21:00,13.0,77.600006,06,22.2,2023-06-05T21:00,2023
05,22:00,13.0,77.600006,06,21.9,2023-06-05T22:00,2023
05,23:00,13.0,77.600006,06,21.4,2023-06-05T23:00,2023
06,00:00,13.0,77.600006,06,21.0,2023-06-06T00:00,2023
06,01:00,13.0,77.600006,06,20.9,2023-06-06T01:00,2023
06,02:00,13.0,77.600006,06,22.1,2023-06-06T02:00,2023
06,03:00,13.0,77.600006,06,23.9,2023-06-06T03:00,2023
06,04:00,13.0,77.600006,06,25.8,2023-06-06T04:00,2023
06,05:00,13.0,77.600006,06,27.6,2023-06-06T05:00,2023
06,06:00,13.0,77.600006,06,29.0,2023-06-06T06:00,2023
06,07:00,13.0,77.600006,06,29.8,2023-06-06T07:00,2023
06,08:00,13.0,77.600006,06,30.2,2023-06-06T08:00,2023
06,09:00,13.0,77.600006,06,30.4,2023-06-06T09:00,2023
06,10:00,13.0,77.600006,06,30.6,2023-06-06T10:00,2023
06,11:00,13.0,77.600006,06,30.2,2023-06-06T11:00,2023
06,12:00,13.0,77.600006,06,29.3,2023-06-06T12:00,2023
06,13:00,13.0,77.600006,06,28.2,2023-06-06T13:00,2023
06,14:00,13.0,77.600006,06,26.9,2023-06-06T14:00,2023
06,15:00,13.0,77.600006,06,25.8,2023-06-06T15:00,2023
06,16:00,13.0,77.600006,06,25.2,2023-06-06T16:00,2023
06,17:00,13.0,77.600006,06,24.7,2023-06-06T17:00,2023
06,18:00,13.0,77.600006,06,24.1,2023-06-06T18:00,2023
06,19:00,13.0,77.600006,06,23.5,2023-06-06T19:00,2023
06,20:00,13.0,77.600006,06,23.0,2023-06-06T20:00,2023
06,21:00,13.0,77.600006,06,22.4,2023-06-06T21:00,2023
06,22:00,13.0,77.600006,06,21.9,2023-06-06T22:00,2023
06,23:00,13.0,77.600006,06,21.6,2023-06-06T23:00,2023
07,00:00,13.0,77.600006,06,21.4,2023-06-07T00:00,2023
07,01:00,13.0,77.600006,06,21.3,2023-06-07T01:00,2023
07,02:00,13.0,77.600006,06,22.4,2023-06-07T02:00,2023
07,03:00,13.0,77.600006,06,24.0,2023-06-07T03:00,2023
07,04:00,13.0,77.600006,06,25.9,2023-06-07T04:00,2023
07,05:00,13.0,77.600006,06,27.4,2023-06-07T05:00,2023
07,06:00,13.0,77.600006,06,28.8,2023-06-07T06:00,2023
07,07:00,13.0,77.600006,06,30.1,2023-06-07T07:00,2023
07,08:00,13.0,77.600006,06,30.4,2023-06-07T08:00,2023
07,09:00,13.0,77.600006,06,30.5,2023-06-07T09:00,2023
07,10:00,13.0,77.600006,06,30.4,2023-06-07T10:00,2023
07,11:00,13.0,77.600006,06,30.1,2023-06-07T11:00,2023
07,12:00,13.0,77.600006,06,29.6,2023-06-07T12:00,2023
07,13:00,13.0,77.600006,06,28.1,2023-06-07T13:00,2023
07,14:00,13.0,77.600006,06,26.5,2023-06-07T14:00,2023
07,15:00,13.0,77.600006,06,25.0,2023-06-07T15:00,2023
07,16:00,13.0,77.600006,06,23.7,2023-06-07T16:00,2023
07,17:00,13.0,77.600006,06,23.1,2023-06-07T17:00,2023
07,18:00,13.0,77.600006,06,22.7,2023-06-07T18:00,2023
07,19:00,13.0,77.600006,06,22.7,2023-06-07T19:00,2023
07,20:00,13.0,77.600006,06,22.1,2023-06-07T20:00,2023
07,21:00,13.0,77.600006,06,21.7,2023-06-07T21:00,2023
07,22:00,13.0,77.600006,06,21.4,2023-06-07T22:00,2023
07,23:00,13.0,77.600006,06,21.2,2023-06-07T23:00,2023
08,00:00,13.0,77.600006,06,21.0,2023-06-08T00:00,2023
08,01:00,13.0,77.600006,06,21.0,2023-06-08T01:00,2023
08,02:00,13.0,77.600006,06,22.4,2023-06-08T02:00,2023
08,03:00,13.0,77.600006,06,24.1,2023-06-08T03:00,2023
08,04:00,13.0,77.600006,06,25.7,2023-06-08T04:00,2023
08,05:00,13.0,77.600006,06,27.5,2023-06-08T05:00,2023
08,06:00,13.0,77.600006,06,29.1,2023-06-08T06:00,2023
08,07:00,13.0,77.600006,06,30.2,2023-06-08T07:00,2023
08,08:00,13.0,77.600006,06,31.0,2023-06-08T08:00,2023
08,09:00,13.0,77.600006,06,31.4,2023-06-08T09:00,2023
08,10:00,13.0,77.600006,06,31.1,2023-06-08T10:00,2023
08,11:00,13.0,77.600006,06,29.1,2023-06-08T11:00,2023
08,12:00,13.0,77.600006,06,28.6,2023-06-08T12:00,2023
08,13:00,13.0,77.600006,06,27.7,2023-06-08T13:00,2023
08,14:00,13.0,77.600006,06,26.4,2023-06-08T14:00,2023
08,15:00,13.0,77.600006,06,25.7,2023-06-08T15:00,2023
08,16:00,13.0,77.600006,06,25.0,2023-06-08T16:00,2023
08,17:00,13.0,77.600006,06,24.4,2023-06-08T17:00,2023
08,18:00,13.0,77.600006,06,23.8,2023-06-08T18:00,2023
08,19:00,13.0,77.600006,06,23.0,2023-06-08T19:00,2023
08,20:00,13.0,77.600006,06,22.5,2023-06-08T20:00,2023
08,21:00,13.0,77.600006,06,22.0,2023-06-08T21:00,2023
08,22:00,13.0,77.600006,06,21.6,2023-06-08T22:00,2023
08,23:00,13.0,77.600006,06,21.4,2023-06-08T23:00,2023
09,00:00,13.0,77.600006,06,21.1,2023-06-09T00:00,2023
09,01:00,13.0,77.600006,06,21.2,2023-06-09T01:00,2023
09,02:00,13.0,77.600006,06,22.1,2023-06-09T02:00,2023
09,03:00,13.0,77.600006,06,23.6,2023-06-09T03:00,2023
09,04:00,13.0,77.600006,06,25.8,2023-06-09T04:00,2023
09,05:00,13.0,77.600006,06,27.8,2023-06-09T05:00,2023
09,06:00,13.0,77.600006,06,29.5,2023-06-09T06:00,2023
09,07:00,13.0,77.600006,06,30.6,2023-06-09T07:00,2023
09,08:00,13.0,77.600006,06,31.0,2023-06-09T08:00,2023
09,09:00,13.0,77.600006,06,27.7,2023-06-09T09:00,2023
09,10:00,13.0,77.600006,06,28.1,2023-06-09T10:00,2023
09,11:00,13.0,77.600006,06,28.7,2023-06-09T11:00,2023
09,12:00,13.0,77.600006,06,28.3,2023-06-09T12:00,2023
09,13:00,13.0,77.600006,06,26.7,2023-06-09T13:00,2023
09,14:00,13.0,77.600006,06,25.1,2023-06-09T14:00,2023
09,15:00,13.0,77.600006,06,24.8,2023-06-09T15:00,2023
09,16:00,13.0,77.600006,06,24.2,2023-06-09T16:00,2023
09,17:00,13.0,77.600006,06,23.5,2023-06-09T17:00,2023
09,18:00,13.0,77.600006,06,22.8,2023-06-09T18:00,2023
09,19:00,13.0,77.600006,06,21.9,2023-06-09T19:00,2023
09,20:00,13.0,77.600006,06,21.4,2023-06-09T20:00,2023
09,21:00,13.0,77.600006,06,21.2,2023-06-09T21:00,2023
09,22:00,13.0,77.600006,06,20.9,2023-06-09T22:00,2023
09,23:00,13.0,77.600006,06,20.8,2023-06-09T23:00,2023
10,00:00,13.0,77.600006,06,20.9,2023-06-10T00:00,2023
10,01:00,13.0,77.600006,06,21.3,2023-06-10T01:00,2023
10,02:00,13.0,77.600006,06,22.5,2023-06-10T02:00,2023
10,03:00,13.0,77.600006,06,24.1,2023-06-10T03:00,2023
10,04:00,13.0,77.600006,06,26.2,2023-06-10T04:00,2023
10,05:00,13.0,77.600006,06,27.9,2023-06-10T05:00,2023
10,06:00,13.0,77.600006,06,26.3,2023-06-10T06:00,2023
10,07:00,13.0,77.600006,06,29.2,2023-06-10T07:00,2023
10,08:00,13.0,77.600006,06,27.8,2023-06-10T08:00,2023
10,09:00,13.0,77.600006,06,26.5,2023-06-10T09:00,2023
10,10:00,13.0,77.600006,06,27.4,2023-06-10T10:00,2023
10,11:00,13.0,77.600006,06,27.1,2023-06-10T11:00,2023
10,12:00,13.0,77.600006,06,25.5,2023-06-10T12:00,2023
10,13:00,13.0,77.600006,06,24.7,2023-06-10T13:00,2023
10,14:00,13.0,77.600006,06,24.2,2023-06-10T14:00,2023
10,15:00,13.0,77.600006,06,23.9,2023-06-10T15:00,2023
10,16:00,13.0,77.600006,06,23.6,2023-06-10T16:00,2023
10,17:00,13.0,77.600006,06,23.2,2023-06-10T17:00,2023
10,18:00,13.0,77.600006,06,22.7,2023-06-10T18:00,2023
10,19:00,13.0,77.600006,06,21.7,2023-06-10T19:00,2023
10,20:00,13.0,77.600006,06,21.4,2023-06-10T20:00,2023
10,21:00,13.0,77.600006,06,21.3,2023-06-10T21:00,2023
10,22:00,13.0,77.600006,06,21.1,2023-06-10T22:00,2023
10,23:00,13.0,77.600006,06,21.0,2023-06-10T23:00,2023
11,00:00,13.0,77.600006,06,21.0,2023-06-11T00:00,2023
11,01:00,13.0,77.600006,06,21.6,2023-06-11T01:00,2023
11,02:00,13.0,77.600006,06,22.9,2023-06-11T02:00,2023
11,03:00,13.0,77.600006,06,24.3,2023-06-11T03:00,2023
11,04:00,13.0,77.600006,06,25.9,2023-06-11T04:00,2023
11,05:00,13.0,77.600006,06,27.4,2023-06-11T05:00,2023
11,06:00,13.0,77.600006,06,28.7,2023-06-11T06:00,2023
11,07:00,13.0,77.600006,06,28.3,2023-06-11T07:00,2023
11,08:00,13.0,77.600006,06,29.0,2023-06-11T08:00,2023
11,09:00,13.0,77.600006,06,29.5,2023-06-11T09:00,2023
11,10:00,13.0,77.600006,06,29.6,2023-06-11T10:00,2023
11,11:00,13.0,77.600006,06,26.4,2023-06-11T11:00,2023
11,12:00,13.0,77.600006,06,26.3,2023-06-11T12:00,2023
11,13:00,13.0,77.600006,06,26.2,2023-06-11T13:00,2023
11,14:00,13.0,77.600006,06,25.5,2023-06-11T14:00,2023
11,15:00,13.0,77.600006,06,24.8,2023-06-11T15:00,2023
11,16:00,13.0,77.600006,06,24.0,2023-06-11T16:00,2023
11,17:00,13.0,77.600006,06,23.2,2023-06-11T17:00,2023
11,18:00,13.0,77.600006,06,22.5,2023-06-11T18:00,2023
11,19:00,13.0,77.600006,06,22.2,2023-06-11T19:00,2023
11,20:00,13.0,77.600006,06,21.7,2023-06-11T20:00,2023
11,21:00,13.0,77.600006,06,21.2,2023-06-11T21:00,2023
11,22:00,13.0,77.600006,06,20.8,2023-06-11T22:00,2023
11,23:00,13.0,77.600006,06,20.6,2023-06-11T23:00,2023
12,00:00,13.0,77.600006,06,20.5,2023-06-12T00:00,2023
12,01:00,13.0,77.600006,06,20.7,2023-06-12T01:00,2023
12,02:00,13.0,77.600006,06,21.9,2023-06-12T02:00,2023
12,03:00,13.0,77.600006,06,23.5,2023-06-12T03:00,2023
12,04:00,13.0,77.600006,06,25.4,2023-06-12T04:00,2023
12,05:00,13.0,77.600006,06,26.9,2023-06-12T05:00,2023
12,06:00,13.0,77.600006,06,28.0,2023-06-12T06:00,2023
12,07:00,13.0,77.600006,06,29.5,2023-06-12T07:00,2023
12,08:00,13.0,77.600006,06,29.9,2023-06-12T08:00,2023
12,09:00,13.0,77.600006,06,30.2,2023-06-12T09:00,2023
12,10:00,13.0,77.600006,06,30.1,2023-06-12T10:00,2023
12,11:00,13.0,77.600006,06,29.4,2023-06-12T11:00,2023
12,12:00,13.0,77.600006,06,25.4,2023-06-12T12:00,2023
12,13:00,13.0,77.600006,06,24.2,2023-06-12T13:00,2023
12,14:00,13.0,77.600006,06,23.9,2023-06-12T14:00,2023
12,15:00,13.0,77.600006,06,23.5,2023-06-12T15:00,2023
12,16:00,13.0,77.600006,06,23.2,2023-06-12T16:00,2023
12,17:00,13.0,77.600006,06,22.7,2023-06-12T17:00,2023
12,18:00,13.0,77.600006,06,22.2,2023-06-12T18:00,2023
12,19:00,13.0,77.600006,06,21.9,2023-06-12T19:00,2023
12,20:00,13.0,77.600006,06,21.5,2023-06-12T20:00,2023
12,21:00,13.0,77.600006,06,21.1,2023-06-12T21:00,2023
12,22:00,13.0,77.600006,06,20.9,2023-06-12T22:00,2023
12,23:00,13.0,77.600006,06,21.0,2023-06-12T23:00,2023
13,00:00,13.0,77.600006,06,21.1,2023-06-13T00:00,2023
13,01:00,13.0,77.600006,06,21.3,2023-06-13T01:00,2023
13,02:00,13.0,77.600006,06,22.3,2023-06-13T02:00,2023
13,03:00,13.0,77.600006,06,23.8,2023-06-13T03:00,2023
13,04:00,13.0,77.600006,06,25.6,2023-06-13T04:00,2023
13,05:00,13.0,77.600006,06,27.2,2023-06-13T05:00,2023
13,06:00,13.0,77.600006,06,28.8,2023-06-13T06:00,2023
13,07:00,13.0,77.600006,06,30.0,2023-06-13T07:00,2023
13,08:00,13.0,77.600006,06,30.5,2023-06-13T08:00,2023
13,09:00,13.0,77.600006,06,31.0,2023-06-13T09:00,2023
13,10:00,13.0,77.600006,06,30.3,2023-06-13T10:00,2023
13,11:00,13.0,77.600006,06,28.6,2023-06-13T11:00,2023
13,12:00,13.0,77.600006,06,26.7,2023-06-13T12:00,2023
13,13:00,13.0,77.600006,06,25.7,2023-06-13T13:00,2023
13,14:00,13.0,77.600006,06,25.0,2023-06-13T14:00,2023
13,15:00,13.0,77.600006,06,24.6,2023-06-13T15:00,2023
13,16:00,13.0,77.600006,06,24.3,2023-06-13T16:00,2023
13,17:00,13.0,77.600006,06,24.0,2023-06-13T17:00,2023
13,18:00,13.0,77.600006,06,23.4,2023-06-13T18:00,2023
13,19:00,13.0,77.600006,06,22.8,2023-06-13T19:00,2023
13,20:00,13.0,77.600006,06,22.3,2023-06-13T20:00,2023
13,21:00,13.0,77.600006,06,21.7,2023-06-13T21:00,2023
13,22:00,13.0,77.600006,06,21.4,2023-06-13T22:00,2023
13,23:00,13.0,77.600006,06,21.1,2023-06-13T23:00,2023
14,00:00,13.0,77.600006,06,20.7,2023-06-14T00:00,2023
14,01:00,13.0,77.600006,06,20.6,2023-06-14T01:00,2023
14,02:00,13.0,77.600006,06,22.0,2023-06-14T02:00,2023
14,03:00,13.0,77.600006,06,23.8,2023-06-14T03:00,2023
14,04:00,13.0,77.600006,06,25.6,2023-06-14T04:00,2023
14,05:00,13.0,77.600006,06,27.4,2023-06-14T05:00,2023
14,06:00,13.0,77.600006,06,28.9,2023-06-14T06:00,2023
14,07:00,13.0,77.600006,06,29.7,2023-06-14T07:00,2023
14,08:00,13.0,77.600006,06,29.7,2023-06-14T08:00,2023
14,09:00,13.0,77.600006,06,29.7,2023-06-14T09:00,2023
14,10:00,13.0,77.600006,06,29.6,2023-06-14T10:00,2023
14,11:00,13.0,77.600006,06,29.0,2023-06-14T11:00,2023
14,12:00,13.0,77.600006,06,28.4,2023-06-14T12:00,2023
14,13:00,13.0,77.600006,06,27.4,2023-06-14T13:00,2023
14,14:00,13.0,77.600006,06,26.5,2023-06-14T14:00,2023
14,15:00,13.0,77.600006,06,25.7,2023-06-14T15:00,2023
14,16:00,13.0,77.600006,06,24.9,2023-06-14T16:00,2023
14,17:00,13.0,77.600006,06,24.0,2023-06-14T17:00,2023
14,18:00,13.0,77.600006,06,23.2,2023-06-14T18:00,2023
14,19:00,13.0,77.600006,06,22.7,2023-06-14T19:00,2023
14,20:00,13.0,77.600006,06,22.1,2023-06-14T20:00,2023
14,21:00,13.0,77.600006,06,21.5,2023-06-14T21:00,2023
14,22:00,13.0,77.600006,06,21.2,2023-06-14T22:00,2023
14,23:00,13.0,77.600006,06,21.1,2023-06-14T23:00,2023
15,00:00,13.0,77.600006,06,21.0,2023-06-15T00:00,2023
15,01:00,13.0,77.600006,06,21.0,2023-06-15T01:00,2023
15,02:00,13.0,77.600006,06,22.0,2023-06-15T02:00,2023
15,03:00,13.0,77.600006,06,23.6,2023-06-15T03:00,2023
15,04:00,13.0,77.600006,06,25.6,2023-06-15T04:00,2023
15,05:00,13.0,77.600006,06,27.3,2023-06-15T05:00,2023
15,06:00,13.0,77.600006,06,29.1,2023-06-15T06:00,2023
15,07:00,13.0,77.600006,06,29.7,2023-06-15T07:00,2023
15,08:00,13.0,77.600006,06,30.0,2023-06-15T08:00,2023
15,09:00,13.0,77.600006,06,30.7,2023-06-15T09:00,2023
15,10:00,13.0,77.600006,06,30.5,2023-06-15T10:00,2023
15,11:00,13.0,77.600006,06,30.2,2023-06-15T11:00,2023
15,12:00,13.0,77.600006,06,29.5,2023-06-15T12:00,2023
15,13:00,13.0,77.600006,06,28.2,2023-06-15T13:00,2023
15,14:00,13.0,77.600006,06,27.0,2023-06-15T14:00,2023
15,15:00,13.0,77.600006,06,26.0,2023-06-15T15:00,2023
15,16:00,13.0,77.600006,06,25.4,2023-06-15T16:00,2023
15,17:00,13.0,77.600006,06,24.9,2023-06-15T17:00,2023
15,18:00,13.0,77.600006,06,24.1,2023-06-15T18:00,2023
15,19:00,13.0,77.600006,06,23.6,2023-06-15T19:00,2023
15,20:00,13.0,77.600006,06,22.9,2023-06-15T20:00,2023
15,21:00,13.0,77.600006,06,22.3,2023-06-15T21:00,2023
15,22:00,13.0,77.600006,06,21.7,2023-06-15T22:00,2023
15,23:00,13.0,77.600006,06,21.3,2023-06-15T23:00,2023
16,00:00,13.0,77.600006,06,20.8,2023-06-16T00:00,2023
16,01:00,13.0,77.600006,06,20.7,2023-06-16T01:00,2023
16,02:00,13.0,77.600006,06,22.1,2023-06-16T02:00,2023
16,03:00,13.0,77.600006,06,24.0,2023-06-16T03:00,2023
16,04:00,13.0,77.600006,06,25.9,2023-06-16T04:00,2023
16,05:00,13.0,77.600006,06,27.7,2023-06-16T05:00,2023
16,06:00,13.0,77.600006,06,29.3,2023-06-16T06:00,2023
16,07:00,13.0,77.600006,06,29.9,2023-06-16T07:00,2023
16,08:00,13.0,77.600006,06,30.6,2023-06-16T08:00,2023
16,09:00,13.0,77.600006,06,31.3,2023-06-16T09:00,2023
16,10:00,13.0,77.600006,06,31.6,2023-06-16T10:00,2023
16,11:00,13.0,77.600006,06,31.4,2023-06-16T11:00,2023
16,12:00,13.0,77.600006,06,30.7,2023-06-16T12:00,2023
16,13:00,13.0,77.600006,06,29.0,2023-06-16T13:00,2023
16,14:00,13.0,77.600006,06,27.3,2023-06-16T14:00,2023
16,15:00,13.0,77.600006,06,25.9,2023-06-16T15:00,2023
